movieId,title,genres,keywords
tt1821694,RED 2,"Action, Comedy, Crime, Thriller","london, england, cia, paris, france, england, europe, based on comic, mi6, agent, hired killer, exploding airplane"
tt0306047,Scary Movie 3,Comedy,"parody, spoof, vhs, horror spoof, alien invasion, crop circle, tv news anchor, mysterious death, horror parody, dumb blonde"
tt0084602,Rocky III,Drama,"dying and death, transporter, sports, trainer, boxer, comeback, defeat, training, world champion, challenger, victory, rematch, revenge, wealth, fame, boxing"
tt1872194,The Judge,Drama,"small town, indiana, usa, judge, parent child relationship, dysfunctional family, trial, family relationships, lawyer, courtroom, courtroom drama, father son relationship, legal thriller"
tt0486655,Stardust,"Adventure, Fantasy, Romance, Family","witch, new love, based on novel or book, kingdom, transformation, prince, beauty, wall, falling star, goat, royalty, unrequited love, pirate, fratricide, air pirate, turned into animal"
tt2106476,The Hunt,Drama,"pedophilia, parent child relationship, lie, father, kindergarten, teacher, school, pedophile, divorce"
tt0425210,Lucky Number Slevin,"Drama, Thriller, Crime, Mystery","sniper, assassin, assassination, gambling debt, identity, boss, gangster, mistake in person, fbi, murder, sniper rifle, horse racing, gambler, hoodlum"
tt1241317,Death Note,"Crime, Fantasy, Horror, Thriller","notebook, based on manga, death, anime, based on anime, live action remake"
tt0092067,Castle in the Sky,"Adventure, Fantasy, Animation, Action, Family, Romance","army, flying, magic, mine, castle, lost civilisation, pirate, orphan, government agent, floating, pendant, blue sky, air pirate, crystal, anime"
tt0053125,North by Northwest,"Mystery, Thriller","new york city, assassination, undercover agent, espionage, spy, mistaken identity, deception, romance, fugitive, on the run, advertising, framed, on the road, government agent, road movie, framed for murder, trains, cold war era, adventure, man on the run, couple on the run, moral relativism"
tt1424381,Predators,"Science Fiction, Action, Thriller","hunter, predator, yakuza, hunting human beings, alien life-form, sequel, alien, alien planet, jungle, creature, soldier, warrior"
tt3554046,Space Jam: A New Legacy,"Family, Animation, Comedy, Science Fiction","sports, cartoon, basketball, game, live action and animation, space jam"
tt0344864,Atlantis: Milo's Return,"Fantasy, Animation, Science Fiction, Family, Action","submarine, atlantis, cartoon, animal attack, villain, native american, viking, sequel, steampunk, adventurer, norse mythology, sea battle, 1910s"
tt0094625,Akira,"Animation, Science Fiction, Action","army, street gang, saving the world, total destruction, experiment, general, megacity, atomic bomb, stadium, underground, mutation, dystopia, cyberpunk, motorcycle gang, adult animation, psychotronic, anime, 2010s"
tt0296572,The Chronicles of Riddick,"Action, Science Fiction","prison, dystopia, matter of life and death, space, intergalactic travel"
tt0112471,Before Sunrise,"Drama, Romance","sunrise, talking, soulmates, walking, austria, vienna, austria, romantic"
tt0401855,Underworld: Evolution,"Fantasy, Action, Thriller","budapest, hungary, vampire, key, light, forbidden love, rivalry, werewolf, gothic, evolution, dark fantasy, lycanthrope, urban gothic"
tt0311429,The League of Extraordinary Gentlemen,"Fantasy, Action, Thriller, Science Fiction","saving the world, submarine, venice, italy, immortality, based on comic, steampunk, super power, jekyll and hyde, evil plot, captain nemo, allan quatermain, secret lair, nautilus, immortal, victorian era, moriarty, invisible man, vampiress (female vampire)"
tt0790736,R.I.P.D.,"Fantasy, Action, Comedy","gold, wife, detective, investigation, police operation, undead, based on comic, partner, love, revenge, death, husband, ghost, police department, detectives"
tt2404463,The Heat,"Action, Comedy, Crime","drug dealer, police, undercover, workaholic, boston, massachusetts, fbi, crime boss, witness protection, ambition, murder, drugs, female cop, drinking, interrogation, drug lord, family conflict, female detective, buddy cop, buddy comedy, opposites, tough cop, arrogance, dea, drunkenness, special agent, brother sister relationship, fbi agent, no friends, foul mouthed"
tt0088323,The NeverEnding Story,"Adventure, Fantasy, Family, Drama","based on novel or book, wolf, magic, fairy tale, horse, mythology, child hero, anthropomorphism, bully, school, creature, reading, book store, fantasy world, giant, gnome, quest, child protagonist, father son relationship, based on young adult novel, magical necklace"
tt6155172,Roma,Drama,"mexico city, mexico, 1970s, middle class, family relationships, black and white, maid, autobiographical, master servant relationship, domestic worker"
tt0120746,The Mask of Zorro,"Action, Adventure","epic, california, hero, horseback riding, spy, superhero, sword fight, revenge, vigilante, swashbuckler, action hero, zorro, vigilante justice"
tt5108870,Morbius,"Action, Science Fiction, Fantasy","vampire, based on comic, duringcreditsstinger, supervillain, it's morbin time"
tt2224026,Home,"Fantasy, Comedy, Animation, Science Fiction, Family","spacecraft, alien, space, alien invasion, alien friendship, awful leader, taking resposibility"
tt9764362,The Menu,"Comedy, Thriller, Horror","psychopath, obsession, mass murder, restaurant, dark comedy, revenge, food, dinner, chef, food critic, remote island, french cuisine, culinary arts, fine dining, haute cuisine"
tt0031381,Gone with the Wind,"Drama, War, Romance","civil war, based on novel or book, marriage crisis, loss of loved one, widow, atlanta, slavery, plantation, typhus, romance, casualty of war, second marriage, american civil war, technicolor, reconstruction era, businesswoman, 1860s, 1870s, antebellum south"
tt0266915,Rush Hour 2,"Action, Comedy, Crime","martial arts, los angeles, california, criminal investigation, interracial friendship, buddy cop, duringcreditsstinger, action hero, good versus evil"
tt6133466,The First Purge,"Horror, Action, Thriller","new york city, new jersey, sequel, prequel, murder, church, social media, staten island, new york city, purge, abuse of power, apartment buildings"
tt0056869,The Birds,Horror,"pet shop, seclusion, playground, fireplace, seagull, bird attack, socialite, based on short story, practical joke, schoolteacher, lovebird, shopkeeper, unsolved mystery, schoolhouse"
tt6412452,The Ballad of Buster Scruggs,"Western, Comedy, Drama","prostitute, native american, parody, anthology, bank robbery, stagecoach, cowboy, wagon train, singing cowboy, american west, the old west"
tt0120082,Scream 2,"Horror, Mystery","mask, college, campus, sequel, slaughter, serial killer, slasher, university, self-referential, copycat killer"
tt0938283,The Last Airbender,"Action, Adventure, Fantasy","fire, kingdom, war ship, village, prince, arrest, based on cartoon, attack, air, spirit, domination, cheering"
tt9495224,Black Mirror: Bandersnatch,"Science Fiction, Mystery, Drama, Thriller, TV Movie","video game, technology, choice, free will, british noir, tech noir, programmer, interactive, choose your own adventure, video game development"
tt0111503,True Lies,"Action, Thriller","florida, horseback riding, gun, kidnapping, spy, florida keys, secret agent, terrorism, terrorist plot, top secret, mushroom cloud, jackhammer, special agent, key west"
tt0478311,Knocked Up,"Comedy, Romance, Drama","alcohol, pregnancy, bed, one-night stand, condom, paternity, drug use, beard, unprotected sex, duringcreditsstinger"
tt0309593,Final Destination 2,"Horror, Mystery","ambulance, premonition, hospital"
tt1855325,Resident Evil: Retribution,"Action, Horror, Science Fiction","dystopia, mutant, sequel, conspiracy, tokyo, japan, zombie, based on video game, moscow, russia, hand to hand combat, virus, plague, pandemic"
tt0133152,Planet of the Apes,"Thriller, Science Fiction, Action, Adventure","space marine, gorilla, revolution, dystopia, space suit, chimp, slavery, time travel, space travel, alien planet, ape, human subjugation"
tt0098635,When Harry Met Sally...,"Comedy, Romance, Drama","new york city, friendship, husband wife relationship, orgasm, restaurant, platonic love, diner, central park, central park, new york city"
tt2222042,Love and Monsters,"Comedy, Action, Adventure, Fantasy","monster, bunker, post-apocalyptic future, coming of age, mutant animal, psychotronic, giant crab, teenager"
tt0108550,What's Eating Gilbert Grape,"Romance, Drama","mentally disabled, sibling relationship, based on novel or book, widow, iowa, dysfunctional family, obesity, single mother, grocery store, mentally handicapped child"
tt0993840,Army of the Dead,"Action, Crime, Drama, Horror, Science Fiction, Thriller, Fantasy","casino, tiger, vault, mercenary, safe, heist, zombie animals, apocalypse, zombie, las vegas, widower, safecracker, booby trap, casino owner, walled city, zombie apocalypse, father daughter conflict, father daughter relationship, casino heist"
tt0385880,Monster House,"Animation, Comedy, Family, Fantasy","mission, monster, haunted house, neighbor, child"
tt0086960,Beverly Hills Cop,"Action, Comedy, Crime","showdown, drug smuggling, undercover, cocaine, strip club, gunfight, mansion, los angeles, california, foot chase, art gallery, detroit, michigan, warehouse, childhood friends, murder investigation, beverly hills, buddy cop, buddy comedy, country club, maverick cop, damsel in distress, bar fight, bearer bonds, food delivery"
tt0120794,The Prince of Egypt,"Adventure, Animation, Drama, Family","egypt, moses, kingdom, pyramid, exodus, musical, governance, ancient egypt, pharaoh, woman director, passover"
tt0356634,Garfield,"Animation, Comedy, Family","cat, competition, mascot, based on comic, lasagne, pets, live action and animation"
tt0319343,Elf,"Comedy, Family, Fantasy","elves, dwarf, holiday, adoption, santa claus, sarcasm, looking for  birth parents, romance, orphan, north pole, christmas spirit, christmas, workshop, father son relationship"
tt2101441,Spring Breakers,"Drama, Crime","drug dealer, florida, robbery, gangster, female friendship, drugs, spring break, young adult, college student, loss of innocence"
tt8079248,Yesterday,"Comedy, Fantasy, Music, Romance","musician, record collection, pop singer, liverpool, england, music festival, alternate reality, united kingdom, rock concert, moral dilemma"
tt0371606,Chicken Little,"Animation, Family, Comedy","fish, small town, space marine, superhero, chicken, cartoon, alien, computer animation, best friend, alien invasion, animal, duringcreditsstinger, spaceship, talking animal, 3d animation"
tt0250494,Legally Blonde,"Comedy, Romance","father murder, blonde, superficiality, beauty salon, law school, murder, chihuahua, girl power, toy dog, blonde stereotype, proving oneself, murder confession"
tt0207201,What Women Want,"Comedy, Romance","telepathy, womanizer, single father, super power, teenage daughter, misogyny, advertising executive, woman director, female psyche"
tt0113247,La Haine,Drama,"neo-nazism, police brutality, hip-hop, paris, france, socially deprived family, breakdance, ghetto, male friendship, racism, xenophobia, day in a life, paris suburb, dramatic, critical, conceited"
tt4786282,Lights Out,"Horror, Thriller, Mystery","suicide, sibling relationship, darkness, supernatural, paranormal phenomena, basement, parenthood, mental illness, based on short story, fear of the dark, ghost, jump scare, based on short film"
tt0363547,Dawn of the Dead,"Horror, Action","nurse, department store, shotgun, pregnancy, bite, habor, bus ride, dark comedy, lorry, gore, shopping mall, infection, basement garage, remake, survival, zombie, police officer, dog, death, security guard, gun store, duringcreditsstinger, zombie apocalypse"
tt1931533,Seven Psychopaths,"Comedy, Crime","suicide, alcohol, fight, kidnapping, gangster, screenwriter, black humor, murder, scam, los angeles, california, explosion, criminal, shih tzu, struggling, neo-noir"
